day,month,year,obs,ACCESS1,CCSM4,CNRM,MPI-REMo,MPI,SMHI
28,6,1995,18,7.340795517,1.850485325,2.322419167,16.98302748,8.02726841,0.329589844
29,6,1995,14,68.20539856,3.330851793,4.336164951,6.022054818,4.464367867,0.329589844
30,6,1995,23,7.988268852,3.023637056,38.23296738,2.063363098,2.678771496,1.318359375
1,7,1995,11,15.55771351,3.031215668,17.3638916,0.07831425,6.100736141,1.153564453
2,7,1995,17,2.204070091,8.191387177,118.5110779,5.04904819,4.293886662,0.823974609
3,7,1995,6,3.570651293,9.864243507,30.97174835,0.930509437,3.869528294,2.883911133
4,7,1995,146,2.258303642,43.99949646,2.267335415,14.22420368,2.864818096,1.647949219
5,7,1995,231,9.081960678,5.520019531,1.800958514,2.33940421,4.16003418,4.284667969
6,7,1995,28,76.14942932,16.09600449,1.810476661,12.78602374,0.749113321,3.707885742
7,7,1995,36,105.4332581,1.5,4.144948959,107.6744411,0.953627944,3.295898438
8,7,1995,8,1.350928783,16.44578552,4.169247627,9.527566005,1.686127424,0.411987305
9,7,1995,22,2.645227432,50.31734085,1.860969782,7.340245717,1.876081228,0.082397461
10,7,1995,25,0.585589468,4.91322279,5.040441036,3.724448907,3.074668884,0.04119873
11,7,1995,68,0.626983643,1.991680503,2.365093708,8.730981359,4.488099575,0
12,7,1995,21,0.666117549,5.494363308,2.519774437,15.88398144,1.837765932,1.606750488
13,7,1995,6,0.655058265,6.818416595,0.193106204,14.30020784,1.427801847,3.337097168
14,7,1995,3,0.430054933,6.091859818,0.29775852,2.533409174,1.035933375,1.977539063
15,7,1995,16,0.049625169,6.747000694,0.256521881,10.51524484,1.040943384,4.573059082
16,7,1995,27,2.458299875,4.110046864,0.068594694,6.868602103,0.609199822,4.078674316
17,7,1995,11,2.894595861,11.32270145,0.073343195,12.33859104,0.612242222,4.161071777
18,7,1995,8,8.020464897,6.678472042,1.691639423,4.053461656,2.902784348,9.104919434
19,7,1995,6,3.661180735,3.581420422,1.850338697,14.45034281,1.155032396,6.13861084
20,7,1995,7,1.975556612,26.55941391,1.270595551,7.20527235,1.208058119,1.483154297
21,7,1995,24,1.239990234,8.842762947,0.900259972,24.39547721,0.676544607,0.86517334
22,7,1995,3,1.363411546,73.26872253,0.239374369,2.889474621,0.094212532,0.823974609
23,7,1995,2,2.309009075,14.89046288,0.783747435,0.266250591,0,1.071166992
24,7,1995,27,0.689777195,9.635802269,0.445536375,0.068403898,0.305052757,1.998138428
25,7,1995,14,0.259520411,0.70084691,0.83071661,26.64538203,0.768963456,4.161071777
26,7,1995,7,0.317050129,0.337150782,4.169032097,0.803319216,1.666293144,5.603027344
27,7,1995,29,0.612680078,0.438394427,4.242031097,3.739853168,0.994367421,4.943847656
28,7,1995,7,1.441166639,1.880068779,3.365176201,3.321437992,0.720953345,6.591796875
29,7,1995,1,2.647576809,2.589300632,0.568755925,0.95827863,0.677501738,15.69671631
30,7,1995,6,0.715474486,4.406843662,0.833216369,3.506603453,0.958979309,11.4944458
31,7,1995,51,1.497870803,2.398934841,0.665596962,12.15884825,0.951805472,9.434509277
1,8,1995,2,1.317777038,0.099109657,0.511792421,2.730840712,1.152638793,1.936340332
2,8,1995,12,1.302064896,0.095947385,0.761835039,4.755853303,0.320007324,8.692932129
3,8,1995,43,0.966665268,1.084905148,4.777172565,1.586752106,2.113478422,19.40460205
4,8,1995,5,2.405963659,0.995958149,4.775316238,16.07542704,0.332682431,11.70043945
5,8,1995,1,3.349786282,4.283675671,6.111777306,10.54825927,1.453592181,7.662963867
6,8,1995,27,1.592379451,1.631073952,2.339160681,13.97352233,1.931824446,7.91015625
7,8,1995,1,5.157452106,3.501681566,2.510846138,7.246655272,2.28401947,4.943847656
8,8,1995,19,7.698380947,1.94653511,7.343233585,5.061337841,3.773415089,1.400756836
9,8,1995,17,0.320639163,4.686389446,1.300733566,5.934046721,4.016847134,0.90637207
10,8,1995,0,4.667897224,0.795781434,0.794538558,3.134652518,0.429434776,1.812744141
11,8,1995,44,4.620601654,0.879274845,0.869700909,23.15652296,0.477717936,4.449462891
12,8,1995,39,2.96407485,2.827564001,3.312978745,30.10509973,0.82888931,1.73034668
13,8,1995,81,0.687183082,5.022261143,4.132826805,11.74468962,0.420043945,0.494384766
14,8,1995,58,90.62609863,5.940002441,3.001110315,39.11197856,0.263869613,0.205993652
15,8,1995,54,97.35187531,100.6296997,2.148025751,33.0999638,0.339041263,0.247192383
16,8,1995,0,6.64147377,9.695212364,1.416057825,17.41895224,0.406577796,0.164794922
17,8,1995,1,9.231087685,2.147605419,0.660557508,27.3314123,1.908108354,5.767822266
18,8,1995,57,10.63261032,2.297268152,1.855975628,20.31627861,2.480031252,6.097412109
19,8,1995,76,9.567222595,1.273832083,5.931190014,13.40371175,1.263873339,5.767822266
20,8,1995,13,35.24739838,2.061015368,1.783018589,8.608991979,0.750430405,4.36706543
21,8,1995,106,3.340135574,2.048094511,0.144645274,15.74470438,0.688543141,4.202270508
22,8,1995,9,2.390925646,4.43399334,1.589419007,1.217398801,1.731858611,2.966308594
23,8,1995,0,0.383811414,2.92503953,3.139349937,5.037970562,2.663934231,1.77154541
24,8,1995,32,1.040733099,6.77628231,2.600862503,3.364106175,5.532158852,0.659179688
25,8,1995,1,2.294672489,5.519285679,3.034709215,13.4970061,3.918903351,2.63671875
26,8,1995,44,1.384261727,3.052718639,2.587972641,0.139165049,4.295588017,3.955078125
27,8,1995,0,1.634975195,2.182268858,1.641734123,4.091744113,2.869514227,1.524353027
28,8,1995,0,1.093246222,1.929223418,3.775569677,4.752902139,1.297657132,1.565551758
29,8,1995,25,2.272815228,1.559165955,3.429601908,10.77018399,0.90133357,2.224731445
30,8,1995,42,3.737965822,2.329741716,4.278454781,27.43975008,2.034269571,2.307128906
31,8,1995,23,1.413927078,5.314549446,3.517484426,10.68853335,2.034498453,3.50189209
1,9,1995,36,0.511449277,4.082553864,3.908052444,6.051947409,1.778384209,3.625488281
2,9,1995,48,1.276492357,3.682080746,2.344431162,10.16948756,2.99531579,11.32965088
3,9,1995,1,1.58115685,3.420861244,5.886188507,11.13935444,1.257637024,5.479431152
4,9,1995,22,1.717931032,0.68704778,5.840567589,29.18885546,2.077670097,0.329589844
5,9,1995,2,1.483582735,2.621097326,1.089071631,1.954568928,2.179409504,0
6,9,1995,16,2.993387938,0.760009766,1.861670852,7.122138119,1.109081149,0
7,9,1995,22,3.268944502,2.44918561,4.720385075,8.4091892,3.398361206,3.460693359
8,9,1995,8,2.170419693,0.7999686,2.422261,4.835260625,1.1812222,5.932617188
9,9,1995,2,2.517801046,0.659537792,4.318501472,14.81090086,5.989291668,0.04119873
10,9,1995,1,5.64408493,2.506240368,0.65862453,9.61941448,1.395098329,0
11,9,1995,0,5.420043945,2.584403038,1.036005974,21.68808393,0.616091251,0
12,9,1995,0,4.934827328,4.546356201,0.227126017,0.014091301,4.184932709,0
13,9,1995,0,24.47962189,3.195946217,0.329972953,10.64950721,4.914991379,0.123596191
14,9,1995,0,4.991751194,2.573720217,0.35725069,7.648040517,4.076492786,1.77154541
15,9,1995,0,3.72005105,2.972443342,0.340026855,42.37705842,3.132477283,1.153564453
16,9,1995,0,0.438023627,1.987435818,0.189309388,14.4707649,1.53818965,1.153564453
17,9,1995,2,1.651575446,4.252024174,2.075454235,0.097247594,3.882869244,9.599304199
18,9,1995,36,2.30608654,3.359240055,3.900024414,0.002341096,2.630707502,0.247192383
19,9,1995,0,5.600468636,3.627289534,1.587875724,0.005446039,1.027009368,2.883911133
20,9,1995,3,5.147793293,1.433420539,1.713443756,1.785767352,1.157960415,8.157348633
21,9,1995,16,5.448964596,1.720031738,2.644173622,2.259375004,2.719574928,0.576782227
22,9,1995,20,4.797616959,0.663312316,4.845027447,0.04403442,0.828159809,0
23,9,1995,20,2.353868484,0.293410331,5.186826229,10.76545031,1.081297159,0
24,9,1995,82,3.390691757,0.371626437,2.24456048,2.341663395,1.443391323,0
25,9,1995,0,2.36067915,1.370406985,1.965163946,0.359121201,4.396734715,0
26,9,1995,8,2.044068813,2.479899168,0.525511861,12.17269222,5.082415581,0
27,9,1995,16,2.870321989,1.597449064,0.786339462,9.592502285,3.564604044,0
28,9,1995,1,1.667738676,0.954908609,1.553911924,9.718206944,4.923475742,0
29,9,1995,0,2.902806044,1.364492178,0.415923715,0.025205047,3.060379744,0
30,9,1995,61,1.111597061,1.619793415,1.011897087,8.45E-10,2.023013353,0
1,10,1995,0,2.479875803,3.960021973,5.000565052,4.81E-09,2.017736673,0
2,10,1995,0,5.789048672,1.849304318,2.100036621,2.67E-09,0,0
3,10,1995,0,1.948215008,0.961743176,3.173535824,3.44E-05,2.019839764,0
4,10,1995,0,4.55298996,2.602293253,0.722415864,5.92E-09,4.811894417,0.082397461
5,10,1995,14,1.227095008,1.707181811,57.54896164,5.82E-09,3.780517578,0
6,10,1995,31,2.514360905,2.961239338,1.551716566,0.547465944,0.443559587,0
7,10,1995,0,1.647871971,3.61567831,0.739990234,0.180658564,0.593627512,0
8,10,1995,14,4.745463371,5.239990234,1.380004883,0.000630004,0.648437619,0
9,10,1995,8,1.13711822,3.363566875,3.989286423,0.084940036,0.626922727,0
10,10,1995,1,4.429452896,2.909530878,1.508596539,0.266290294,3.780997992,0.741577148
11,10,1995,0,2.464245796,1.193784595,2.841766596,1.985654212,4.106447697,0
12,10,1995,0,1.980041504,3.315471888,3.41814065,6.369064981,1.200116038,0
13,10,1995,5,0.372586966,0.179992676,1.952722073,0.002747629,3.472622156,0
14,10,1995,0,0.116063543,0.511921525,1.144332528,2.34E-13,3.102365494,0
15,10,1995,0,0.340924025,0.939283133,1.191888809,3.63E-12,2.270570278,0
16,10,1995,0,0.217542291,2.173398495,4.882795811,1.39E-10,1.165569186,0
17,10,1995,0,0.53582269,0.415837049,2.884068251,7.31E-07,1.481611252,0
18,10,1995,0,1.509072304,0.196375757,2.638853788,1.08E-09,2.835435629,0
19,10,1995,2,3.337010384,0.638733506,1.193153858,1.13E-09,69.46321106,0.576782227
20,10,1995,1,0.805404782,0.09360905,0.184965596,0.000894929,35.89469147,0
21,10,1995,0,0.234356865,0.289400935,1.457049847,5.98E-09,8.259594917,5.438232422
22,10,1995,1,0,0.080130912,3.700143099,1.76E-09,0.200294688,5.603027344
23,10,1995,1,2.527816534,1.440002441,1.812962174,1.19E-08,0,0
24,10,1995,0,4.309880733,2.771843195,1.886371374,0.792578855,0,0
25,10,1995,0,5.058865547,0.033237562,9.133001328,2.41E-08,0.342560947,0
26,10,1995,0,1.116567731,0,22.27749062,5.07E-09,0.997816443,0
27,10,1995,0,1.01314044,0.023265112,0.282878131,3.05E-12,0.689085782,0
28,10,1995,0,0,0.012219481,0.340319425,1.96E-11,0.261894226,0
29,10,1995,0,0,0,0.129996151,1.87E-10,0.714780807,0
30,10,1995,0,0,0.127774402,0,5.02E-11,0.060590416,0
31,10,1995,1,0,0.020019531,0,0.011304575,0,0
1,11,1995,9,0,0,0,0.015274161,1.276443958,0
2,11,1995,0,0.004515977,0,0,0.013993764,1.243773699,0
3,11,1995,0,0.097442091,0,0.633579135,0.276922528,2.37147069,0
4,11,1995,0,0,0.042139336,0.257690936,0.041411202,1.970784307,1.812744141
5,11,1995,0,0.003988139,0,1.062538028,0.000504072,0.739038587,43.83544922
6,11,1995,0,0.663928032,0,0,1.91E-11,0.721528649,57.10144043
7,11,1995,0,0.629375041,0.016009159,0.00539334,3.27E-09,2.535880566,0.164794922
8,11,1995,0,1.517550349,0.073298842,0,4.85E-06,0,0
9,11,1995,0,1.943019032,0.984770238,1.376599312,3.56E-09,0,0
10,11,1995,25,0.399768144,0.00352932,1.241667628,2.99E-09,0,0
11,11,1995,60,0.163815156,0,0,1.12E-09,0.078345217,0
12,11,1995,2,0.308017433,0,0,0.878782591,0,0
13,11,1995,0,0.146665201,0,0.168666899,6.603910192,0.834053278,0.494384766
14,11,1995,0,0,0.031255409,0.862717092,0.594882305,1.439646602,0
15,11,1995,0,43.53953171,0.196721852,0.053760335,6.67E-09,0.167720765,4.119873047
16,11,1995,0,22.85388184,0.006145732,1.97446239,6.30E-11,0.0331036,3.955078125
17,11,1995,0,1.685199738,0.00352932,11.1712389,2.36E-13,0.28466472,2.59552002
18,11,1995,0,0.006022961,0,0,2.67001607,1.079924464,0
19,11,1995,0,0,0,0,11.94454269,1.512489438,0
20,11,1995,0,0.002304536,0,0,5.95E-11,0.54905045,0
21,11,1995,0,0.027938664,0,0,3.51E-13,0.051488966,0
22,11,1995,0,0.034827009,0,0.020859443,2.33E-13,0.675951838,0
23,11,1995,0,0.012447433,1.362921,0.040935487,9.33E-13,1.152783275,0
24,11,1995,0,0,0.492456138,0.234077454,1.71E-10,0.0188323,0
25,11,1995,1,0.103578687,0.02178036,0,7.598719094,0.016684776,0
26,11,1995,5,0.155633301,0.63321054,0,1.275251692,0,0.164794922
27,11,1995,0,4.781106949,0,0,2.24E-10,0,0.329589844
28,11,1995,0,6.541154861,0,0,0.000165358,0.009014338,2.471923828
29,11,1995,0,1.371128559,0,0,0.000586005,0.015212519,0
30,11,1995,0,0.70415163,0,0,4.93E-10,0,0
1,12,1995,0,0.531039834,0,0,0.957154538,0,0
2,12,1995,0,0.178742945,0,0.035964262,0.481988717,0,0
3,12,1995,0,0.233868659,0,0.015156655,2.02E-08,0,0
4,12,1995,0,1.092527986,0.002114323,0.038376335,2.39E-09,0,0
5,12,1995,0,0.113158174,0.010923091,0.000337543,1.969669398,0.34495908,0
6,12,1995,0,0.001934428,0,0.0049521,9.637321997,1.960952282,0
7,12,1995,0,0,0,0.010324396,3.507762041,0.537523448,0
8,12,1995,0,0,0,0.005957796,0.108046635,0.018954191,0
9,12,1995,0,0,0,0,3.35E-12,0,0
10,12,1995,0,0.124738336,0,0.184815645,5.09E-12,0,0
11,12,1995,0,0.889889956,0.052931074,0.549218535,4.02E-08,0,0
12,12,1995,0,0.00628382,0.92985183,0.03256239,4.60E-09,0.00339717,0
13,12,1995,0,0,0.062304586,0,7.06E-11,0.020453921,0
14,12,1995,0,0,0.232806817,0,3.50E-09,0.397569358,0
15,12,1995,0,0,0.580453753,0.283375621,1.50E-09,0.408808351,0
16,12,1995,0,0,0.367823005,5.334360123,8.53E-12,0.014993831,0
17,12,1995,0,0,0.697142541,1.315824151,1.08E-10,0,0
18,12,1995,0,0.057412907,25.12308693,0.471428037,2.57E-07,0.124392189,0
19,12,1995,0,0,1.849288702,0.214277208,0.004048439,3.605296135,0
20,12,1995,0,0,0.295936704,0.057385761,0.001460258,0.03988459,0
21,12,1995,0,0.133661553,0.064888403,0.00090647,0.064883641,0,0
22,12,1995,0,0.206091985,0,0.002787419,2.58E-07,0,0
23,12,1995,0,0,0,0,5.54E-11,0,0
24,12,1995,0,0.422786176,0,0,9.82E-07,0,0
25,12,1995,0,0,0,0.090647593,1.03E-10,0,0
26,12,1995,0,0,0,0.00368771,3.37E-10,0,0
27,12,1995,0,0,0,0,2.26E-09,0.401490629,0
28,12,1995,0,0,0.000134386,0,4.58E-09,0,0
29,12,1995,0,0,0.050988913,0.017445328,1.57E-12,0.192697912,0
30,12,1995,0,0,0.031658079,0,1.59E-11,0,0
31,12,1995,0,7.516563416,0.272858024,0,7.54E-12,0,0
1,1,1996,0,21.39711761,0.578604162,0,3.58E-11,0,0
2,1,1996,0,2.514748573,0.007968203,0,1.01E-08,0,0
3,1,1996,0,0,0,0,1.709867542,0,0
4,1,1996,0,0,0,0,0.004581263,0,0
5,1,1996,0,0,0.471229047,0,1.26E-09,0.043331876,0
6,1,1996,0,0,0.131080329,0,3.21E-11,0,0
7,1,1996,0,0,0,0.103050061,1.43E-10,0,0
8,1,1996,0,0,0.650777936,0.682180822,2.25E-07,0,0
9,1,1996,0,0,0.123432189,0,3.14E-09,0.032450542,0
10,1,1996,0,0,0.313783586,0,7.59E-11,0,0
11,1,1996,0,0,0.803618371,0,4.30E-10,0,0
12,1,1996,0,0.009669761,0.364034891,0,0.004143425,0,0
13,1,1996,0,0.260063887,0.044835266,0,0.004357535,0,0
14,1,1996,0,0.056644879,0,0,7.511566579,1.279328823,0
15,1,1996,0,0.065902382,0,0,0.445767147,35.146492,0
16,1,1996,0,0,0.008686485,8.74868679,8.34E-08,0.41764456,0
17,1,1996,2,0,0,0,1.03E-10,0.003547845,0
18,1,1996,0,0,0,0.005206098,8.06E-11,0,0
19,1,1996,0,0.056785453,0,0,5.79E-11,0.359395772,0
20,1,1996,0,1.970225334,0,0.014514938,4.17E-11,0,0
21,1,1996,0,5.494300842,0,0.044688165,1.60E-12,4.460021973,0
22,1,1996,0,14.2161684,0,0.003529279,1.53E-12,14.22625542,0
23,1,1996,0,2.720031738,0,0,4.61E-11,6.289600372,0
24,1,1996,0,0.176419511,0,0,1.50E-10,0,0
25,1,1996,0,0,0,0,2.11E-09,0,0
26,1,1996,0,0,0,0,10.34560748,0.020019531,0
27,1,1996,0,0,0.003166762,0,1.040107012,0.011464552,8.157348633
28,1,1996,0,0,0,0.003092688,2.61E-08,0,26.65557861
29,1,1996,0,0,0.708612025,0,6.72E-09,0,9.063720703
30,1,1996,0,0,0.123882443,0.068281941,2.70E-09,0,0.082397461
31,1,1996,0,0,0,0,8.96E-09,0,0
1,2,1996,0,0,0,0,7.91E-09,0.047163755,0
2,2,1996,0,0.233347446,0,0,5.07E-13,0.05549692,0
3,2,1996,0,4.18429184,0,0,16.02906715,0.201981321,0
4,2,1996,0,3.739021301,0,0,107.3022243,0.097427487,0
5,2,1996,0,3.647949219,0.09021762,0.016069682,72.97076695,0.00084957,0
6,2,1996,0,0.30328232,0.955007792,0.002942128,0.611042627,0,0
7,2,1996,0,0.18460536,6.563703537,0,3.32E-13,0,0
8,2,1996,0,0.193006963,0.445756048,0,1.92E-09,0.026357125,0
9,2,1996,0,0,1.848201632,0,3.03E-05,4.005132675,0
10,2,1996,0,0,1.691252947,32.17827988,0.028978245,3.757620096,0
11,2,1996,0,0,0.65755707,9.462902069,0.573121247,1.848942518,0
12,2,1996,0,0,0.790235162,0.052895907,2.64E-08,0.925718486,0
13,2,1996,0,0,0.203328148,0,0.618806915,0.366472125,0
14,2,1996,0,0,0,0,9.612431517,0,0
15,2,1996,0,1.90188241,0,0,5.15E-07,0,3.254699707
16,2,1996,0,1.32239902,0,0,2.62E-11,14.14001465,1.235961914
17,2,1996,0,4.689917088,0,0,2.09E-07,88.54911041,0
18,2,1996,0,7.99473381,0,0,2.45E-08,0.059997559,0
19,2,1996,0,3.187939167,0.042766269,0,0.391532331,0.361883163,0
20,2,1996,0,0.510884285,1.302899957,0,9.271281562,0.567072868,0
21,2,1996,3,0.483237088,4.631857395,0,4.742685438,5.960021973,0
22,2,1996,8,0.950003088,3.74819994,0,9.235506132,21.88507462,0.247192383
23,2,1996,8,0.18037878,2.426925898,0,1.400501293,6.747158051,0
24,2,1996,0,0,3.460048676,8.511716843,7.36E-06,6.274958134,0
25,2,1996,5,0.183969244,3.664317846,14.92920113,6.16E-05,2.757045031,0
26,2,1996,48,3.022945642,1.114605904,9.018821716,1.35E-05,0.085732408,0
27,2,1996,2,48.48314667,0.515960634,5.407933235,7.95E-09,0.00202102,0
28,2,1996,2,4.560649395,1.537377119,1.996261358,5.21E-07,0.037242487,0
29,2,1996,0,6.716089249,0.830067635,0.100466065,0.184783796,0,0
1,3,1996,0,3.759692669,0.797607183,0.002298345,1.94E-07,0,0
2,3,1996,0,1.065704703,2.341836691,0.114498846,0.086697309,0,0
3,3,1996,0,1.091135859,2.369311094,0.063569069,9.59E-09,0,0
4,3,1996,0,4.270942211,0,0,1.60E-07,0,0
5,3,1996,0,3.096728325,0,0,1.16E-08,2.878403187,0
6,3,1996,0,0.610695839,0,0,0.000288247,0.780029297,0
7,3,1996,0,1.212408423,0,0,0.400258403,3.294129133,0
8,3,1996,0,0.13378191,0.211183801,0,0.674052039,1.348163962,0
9,3,1996,9,1.048885107,0.114541985,0,0.202943694,0.790078282,0
10,3,1996,0,1.036327004,0.22827071,0,4.90E-13,1.527690172,0
11,3,1996,2,0,0,0,4.67E-09,2.561968327,0
12,3,1996,30,0,0.649787724,0,8.38E-10,0.373954415,0
13,3,1996,73,0,0.522734761,0,0.109650558,0.796780407,0
14,3,1996,5,0.01218462,1.52100718,0.177977681,1.135622439,0.695937514,0
15,3,1996,0,0,0.701714635,1.470522285,0.26782984,0.72700119,0
16,3,1996,1,1.228861928,0.626330733,0.057618026,0.121877384,1.903015614,0
17,3,1996,17,0.977469385,0.297615111,0,0.11138181,1.668818355,0
18,3,1996,0,0.849801421,1.609608054,0,0.435351755,0.360295206,0
19,3,1996,0,1.483690739,4.370713234,0,0.257164464,1.345011234,0
20,3,1996,0,0.40204978,0.540801466,0.40203622,0.518659176,2.04519701,0
21,3,1996,0,0,1.287694216,1.390383363,0.037367698,6.905785561,2.63671875
22,3,1996,0,0,1.498660326,0.602127075,0.000590955,6.285025597,0
23,3,1996,8,0.206793845,0.851071179,0,0.000230238,0.001120323,0
24,3,1996,13,1.57045114,0.390620679,0,1.53E-08,0.058095224,0
25,3,1996,0,0,0.097872995,0,2.11E-07,0.994224191,0
26,3,1996,18,1.316126347,1.980049133,0,2.41E-05,0,0
27,3,1996,4,0,3.438208103,0,0.001789685,0.930506885,0
28,3,1996,0,0.241962463,3.638218164,0.032437652,0.008617739,0.356058598,0.247192383
29,3,1996,1,2.659617424,1.305165291,0.923627615,28.76347806,1.411285162,2.142333984
30,3,1996,25,2.437386751,1.782774925,0.405566663,84.38529968,3.5077672,1.483154297
31,3,1996,51,3.258900642,2.247165442,0.382202625,64.53811303,8.971073151,2.307128906
1,4,1996,76,5.08001709,1.876251459,3.931061268,81.25480469,1.446506023,0.823974609
2,4,1996,0,2.005296469,8.333008766,2.830206871,76.46967676,3.07032752,0.164794922
3,4,1996,0,3.120608568,4.416097164,5.239487648,18.10502526,1.060773134,0.04119873
4,4,1996,12,1.960189939,0.908863068,0.960021973,6.78E-09,2.32640028,0.04119873
5,4,1996,15,0.612674773,0.450707108,0.609584153,0.00545814,4.503214359,0.205993652
6,4,1996,5,0.960021973,0.581896663,5.758298874,0.002120573,3.450213432,0
7,4,1996,7,2.420063972,1.513823867,5.873796463,4.457953654,5.060560226,0
8,4,1996,11,7.266264915,0.582512975,1.912045479,11.13004172,1.351460218,0
9,4,1996,0,6.544635296,0.194306687,2.460021973,43.27308554,0.179992676,0
10,4,1996,0,78.57344055,0.816823184,139.1329651,61.07465364,1.155064702,0
11,4,1996,0,34.45650101,0.723017931,18.99628258,27.80231852,2.442848206,0
12,4,1996,0,249.2986603,0.908900142,3.101082325,0.852350128,4.017661572,0.04119873
13,4,1996,0,1.216118932,0.972398043,3.28716135,0.049894132,4.64956522,1.194763184
14,4,1996,0,2.958221436,3.084296465,0.074649923,7.852526056,1.454064488,5.726623535
15,4,1996,0,2.087573528,0.469785571,1.319653988,6.297295983,3.699862242,1.750946045
16,4,1996,0,0.819656372,0,0.633154929,5.881455727,2.396979809,6.365203857
17,4,1996,0,0.737786889,0.009590903,0.43546024,6.483251648,2.176011324,4.161071777
18,4,1996,0,2.164428711,0.967939138,1.8821702,5.166509142,2.146447182,5.726623535
19,4,1996,2,0.400929809,1.106557965,3.021579266,23.86676352,1.068669796,5.767822266
20,4,1996,1,1.768920183,5.024770737,0.208866909,20.11866728,126.8852081,49.19128418
21,4,1996,23,1.054683566,77.34002686,1.557470202,47.59648293,240.1664886,43.75305176
22,4,1996,13,1.361703157,22.59632874,5.668874264,81.12503774,65.41223907,11.90643311
23,4,1996,24,0.770919681,8.232205391,1.146280289,73.42534102,4.655993938,0.04119873
